Temps,Vitesse angulaire
48.4,2.18677
48.4167,2.18563
48.4333,2.18448
48.45,2.18334
48.4667,2.1822
48.4833,2.18106
48.5,2.17992
48.5167,2.17877
48.5333,2.17763
48.55,2.17649
48.5667,2.17536
48.5833,2.17422
48.6,2.17308
48.6167,2.17194
48.6333,2.17081
48.65,2.16967
48.6667,2.16853
48.6833,2.1674
48.7,2.16627
48.7167,2.16513
48.7333,2.164
48.75,2.16287
48.7667,2.16173
48.7833,2.1606
48.8,2.15947
48.8167,2.15834
48.8333,2.15721
48.85,2.15608
48.8667,2.15495
48.8833,2.15383
48.9,2.1527
48.9167,2.15157
48.9333,2.15045
48.95,2.14932
48.9667,2.1482
48.9833,2.14707
49,2.14595
49.0167,2.14483
49.0333,2.1437
49.05,2.14258
49.0667,2.14146
49.0833,2.14034
49.1,2.13922
49.1167,2.1381
49.1333,2.13698
49.15,2.13586
49.1667,2.13475
49.1833,2.13363
49.2,2.13251
49.2167,2.1314
49.2333,2.13028
49.25,2.12917
49.2667,2.12805
49.2833,2.12694
49.3,2.12582
49.3167,2.12471
49.3333,2.1236
49.35,2.12249
49.3667,2.12138
49.3833,2.12027
49.4,2.11916
49.4167,2.11805
49.4333,2.11694
49.45,2.11583
49.4667,2.11473
49.4833,2.11362
49.5,2.11251
49.5167,2.11141
49.5333,2.1103
49.55,2.1092
49.5667,2.10809
49.5833,2.10699
49.6,2.10589
49.6167,2.10479
49.6333,2.10368
49.65,2.10258
49.6667,2.10148
49.6833,2.10038
49.7,2.09928
49.7167,2.09819
49.7333,2.09709
49.75,2.09599
49.7667,2.09489
49.7833,2.0938
49.8,2.0927
49.8167,2.09161
49.8333,2.09051
49.85,2.08942
49.8667,2.08832
49.8833,2.08723
49.9,2.08614
49.9167,2.08505
49.9333,2.08396
49.95,2.08286
49.9667,2.08177
49.9833,2.08068
50,2.0796
50.0167,2.07851
50.0333,2.07742
50.05,2.07633
50.0667,2.07525
50.0833,2.07416
50.1,2.07307
50.1167,2.07199
50.1333,2.07091
50.15,2.06982
50.1667,2.06874
50.1833,2.06766
50.2,2.06657
50.2167,2.06549
50.2333,2.06441
50.25,2.06333
50.2667,2.06225
50.2833,2.06117
50.3,2.06009
50.3167,2.05902
50.3333,2.05794
50.35,2.05686
50.3667,2.05578
50.3833,2.05471
50.4,2.05363
50.4167,2.05256
50.4333,2.05148
50.45,2.05041
50.4667,2.04934
50.4833,2.04826
50.5,2.04719
50.5167,2.04612
50.5333,2.04505
50.55,2.04398
50.5667,2.04291
50.5833,2.04184
50.6,2.04077
50.6167,2.03971
50.6333,2.03864
50.65,2.03757
50.6667,2.0365
50.6833,2.03544
50.7,2.03437
50.7167,2.03331
50.7333,2.03224
50.75,2.03118
50.7667,2.03012
50.7833,2.02906
50.8,2.02799
50.8167,2.02693
50.8333,2.02587
50.85,2.02481
50.8667,2.02375
50.8833,2.02269
50.9,2.02163
50.9167,2.02058
50.9333,2.01952
50.95,2.01846
50.9667,2.01741
50.9833,2.01635
51,2.01529
51.0167,2.01424
51.0333,2.01319
51.05,2.01213
51.0667,2.01108
51.0833,2.01003
51.1,2.00897
51.1167,2.00792
51.1333,2.00687
51.15,2.00582
51.1667,2.00477
51.1833,2.00372
51.2,2.00267
51.2167,2.00163
51.2333,2.00058
51.25,1.99953
51.2667,1.99849
51.2833,1.99744
51.3,1.99639
51.3167,1.99535
51.3333,1.99431
51.35,1.99326
51.3667,1.99222
51.3833,1.99118
51.4,1.99013
51.4167,1.98909
51.4333,1.98805
51.45,1.98701
51.4667,1.98597
51.4833,1.98493
51.5,1.98389
51.5167,1.98286
51.5333,1.98182
51.55,1.98078
51.5667,1.97974
51.5833,1.97871
51.6,1.97767
51.6167,1.97664
51.6333,1.9756
51.65,1.97457
51.6667,1.97354
51.6833,1.9725
51.7,1.97147
51.7167,1.97044
51.7333,1.96941
51.75,1.96838
51.7667,1.96735
51.7833,1.96632
51.8,1.96529
51.8167,1.96426
51.8333,1.96323
51.85,1.9622
51.8667,1.96118
51.8833,1.96015
51.9,1.95912
51.9167,1.9581
51.9333,1.95707
51.95,1.95605
51.9667,1.95503
51.9833,1.954
52,1.95298
52.0167,1.95196
52.0333,1.95094
52.05,1.94992
52.0667,1.9489
52.0833,1.94788
52.1,1.94686
52.1167,1.94584
52.1333,1.94482
52.15,1.9438
52.1667,1.94278
52.1833,1.94177
52.2,1.94075
52.2167,1.93974
52.2333,1.93872
52.25,1.93771
52.2667,1.93669
52.2833,1.93568
52.3,1.93467
52.3167,1.93365
52.3333,1.93264
52.35,1.93163
52.3667,1.93062
52.3833,1.92961
52.4,1.9286
52.4167,1.92759
52.4333,1.92658
52.45,1.92557
52.4667,1.92456
52.4833,1.92356
52.5,1.92255
52.5167,1.92154
52.5333,1.92054
52.55,1.91953
52.5667,1.91853
52.5833,1.91753
52.6,1.91652
52.6167,1.91552
52.6333,1.91452
52.65,1.91351
52.6667,1.91251
52.6833,1.91151
52.7,1.91051
52.7167,1.90951
52.7333,1.90851
52.75,1.90751
52.7667,1.90652
52.7833,1.90552
52.8,1.90452
52.8167,1.90352
52.8333,1.90253
52.85,1.90153
52.8667,1.90054
52.8833,1.89954
52.9,1.89855
52.9167,1.89755
52.9333,1.89656
52.95,1.89557
52.9667,1.89458
52.9833,1.89359
53,1.89259
53.0167,1.8916
53.0333,1.89061
53.05,1.88963
53.0667,1.88864
53.0833,1.88765
53.1,1.88666
53.1167,1.88567
53.1333,1.88469
53.15,1.8837
53.1667,1.88271
53.1833,1.88173
53.2,1.88074
53.2167,1.87976
53.2333,1.87878
53.25,1.87779
53.2667,1.87681
53.2833,1.87583
53.3,1.87485
53.3167,1.87386
53.3333,1.87288
53.35,1.8719
53.3667,1.87092
53.3833,1.86994
53.4,1.86897
53.4167,1.86799
53.4333,1.86701
53.45,1.86603
53.4667,1.86506
53.4833,1.86408
53.5,1.86311
53.5167,1.86213
53.5333,1.86116
53.55,1.86018
53.5667,1.85921
53.5833,1.85824
53.6,1.85726
53.6167,1.85629
53.6333,1.85532
53.65,1.85435
53.6667,1.85338
53.6833,1.85241
53.7,1.85144
53.7167,1.85047
53.7333,1.8495
53.75,1.84853
53.7667,1.84757
53.7833,1.8466
53.8,1.84563
53.8167,1.84467
53.8333,1.8437
53.85,1.84274
53.8667,1.84177
53.8833,1.84081
53.9,1.83985
53.9167,1.83888
53.9333,1.83792
53.95,1.83696
53.9667,1.836
53.9833,1.83504
54,1.83408
54.0167,1.83312
54.0333,1.83216
54.05,1.8312
54.0667,1.83024
54.0833,1.82928
54.1,1.82832
54.1167,1.82737
54.1333,1.82641
54.15,1.82546
54.1667,1.8245
54.1833,1.82354
54.2,1.82259
54.2167,1.82164
54.2333,1.82068
54.25,1.81973
54.2667,1.81878
54.2833,1.81783
54.3,1.81688
54.3167,1.81592
54.3333,1.81497
54.35,1.81402
54.3667,1.81307
54.3833,1.81213
54.4,1.81118
54.4167,1.81023
54.4333,1.80928
54.45,1.80834
54.4667,1.80739
54.4833,1.80644
54.5,1.8055
54.5167,1.80455
54.5333,1.80361
54.55,1.80266
54.5667,1.80172
54.5833,1.80078
54.6,1.79984
54.6167,1.79889
54.6333,1.79795
54.65,1.79701
54.6667,1.79607
54.6833,1.79513
54.7,1.79419
54.7167,1.79325
54.7333,1.79231
54.75,1.79138
54.7667,1.79044
54.7833,1.7895
54.8,1.78857
54.8167,1.78763
54.8333,1.78669
54.85,1.78576
54.8667,1.78482
54.8833,1.78389
54.9,1.78296
54.9167,1.78202
54.9333,1.78109
54.95,1.78016
54.9667,1.77923
54.9833,1.7783
55,1.77737
55.0167,1.77644
55.0333,1.77551
55.05,1.77458
55.0667,1.77365
55.0833,1.77272
55.1,1.77179
55.1167,1.77086
55.1333,1.76994
55.15,1.76901
55.1667,1.76809
55.1833,1.76716
55.2,1.76624
55.2167,1.76531
55.2333,1.76439
55.25,1.76346
55.2667,1.76254
55.2833,1.76162
55.3,1.7607
55.3167,1.75978
55.3333,1.75885
55.35,1.75793
55.3667,1.75701
55.3833,1.75609
55.4,1.75518
55.4167,1.75426
55.4333,1.75334
55.45,1.75242
55.4667,1.7515
55.4833,1.75059
55.5,1.74967
55.5167,1.74876
55.5333,1.74784
55.55,1.74693
55.5667,1.74601
55.5833,1.7451
55.6,1.74419
55.6167,1.74327
55.6333,1.74236
55.65,1.74145
55.6667,1.74054
55.6833,1.73963
55.7,1.73872
55.7167,1.73781
55.7333,1.7369
55.75,1.73599
55.7667,1.73508
55.7833,1.73417
55.8,1.73326
55.8167,1.73236
55.8333,1.73145
55.85,1.73054
55.8667,1.72964
55.8833,1.72873
55.9,1.72783
55.9167,1.72692
55.9333,1.72602
55.95,1.72512
55.9667,1.72421
55.9833,1.72331
56,1.72241
56.0167,1.72151
56.0333,1.72061
56.05,1.71971
56.0667,1.71881
56.0833,1.71791
56.1,1.71701
56.1167,1.71611
56.1333,1.71521
56.15,1.71431
56.1667,1.71342
56.1833,1.71252
56.2,1.71162
56.2167,1.71073
56.2333,1.70983
56.25,1.70894
56.2667,1.70804
56.2833,1.70715
56.3,1.70626
56.3167,1.70536
56.3333,1.70447
56.35,1.70358
56.3667,1.70269
56.3833,1.7018
56.4,1.70091
56.4167,1.70002
56.4333,1.69913
56.45,1.69824
56.4667,1.69735
56.4833,1.69646
56.5,1.69557
56.5167,1.69468
56.5333,1.6938
56.55,1.69291
56.5667,1.69203
56.5833,1.69114
56.6,1.69026
56.6167,1.68937
56.6333,1.68849
56.65,1.6876
56.6667,1.68672
56.6833,1.68584
56.7,1.68495
56.7167,1.68407
56.7333,1.68319
56.75,1.68231
56.7667,1.68143
56.7833,1.68055
56.8,1.67967
56.8167,1.67879
56.8333,1.67791
56.85,1.67703
56.8667,1.67616
56.8833,1.67528
56.9,1.6744
56.9167,1.67353
56.9333,1.67265
56.95,1.67178
56.9667,1.6709
56.9833,1.67003
57,1.66915
57.0167,1.66828
57.0333,1.66741
57.05,1.66653
57.0667,1.66566
57.0833,1.66479
57.1,1.66392
57.1167,1.66305
57.1333,1.66218
57.15,1.66131
57.1667,1.66044
57.1833,1.65957
57.2,1.6587
57.2167,1.65783
57.2333,1.65696
57.25,1.6561
57.2667,1.65523
57.2833,1.65436
57.3,1.6535
57.3167,1.65263
57.3333,1.65177
57.35,1.6509
57.3667,1.65004
57.3833,1.64918
57.4,1.64831
57.4167,1.64745
57.4333,1.64659
57.45,1.64573
57.4667,1.64487
57.4833,1.64401
57.5,1.64314
57.5167,1.64228
57.5333,1.64143
57.55,1.64057
57.5667,1.63971
57.5833,1.63885
57.6,1.63799
57.6167,1.63713
57.6333,1.63628
57.65,1.63542
57.6667,1.63457
57.6833,1.63371
57.7,1.63286
57.7167,1.632
57.7333,1.63115
57.75,1.63029
57.7667,1.62944
57.7833,1.62859
57.8,1.62774
57.8167,1.62688
57.8333,1.62603
57.85,1.62518
57.8667,1.62433
57.8833,1.62348
57.9,1.62263
57.9167,1.62178
57.9333,1.62093
57.95,1.62008
57.9667,1.61924
57.9833,1.61839
58,1.61754
58.0167,1.6167
58.0333,1.61585
58.05,1.615
58.0667,1.61416
58.0833,1.61331
58.1,1.61247
58.1167,1.61163
58.1333,1.61078
58.15,1.60994
58.1667,1.6091
58.1833,1.60825
58.2,1.60741
58.2167,1.60657
58.2333,1.60573
58.25,1.60489
58.2667,1.60405
58.2833,1.60321
58.3,1.60237
58.3167,1.60153
58.3333,1.6007
58.35,1.59986
58.3667,1.59902
58.3833,1.59818
58.4,1.59735
58.4167,1.59651
58.4333,1.59568
58.45,1.59484
58.4667,1.59401
58.4833,1.59317
58.5,1.59234
58.5167,1.59151
58.5333,1.59067
58.55,1.58984
58.5667,1.58901
58.5833,1.58818
58.6,1.58735
58.6167,1.58651
58.6333,1.58568
58.65,1.58485
58.6667,1.58402
58.6833,1.5832
58.7,1.58237
58.7167,1.58154
58.7333,1.58071
58.75,1.57988
58.7667,1.57906
58.7833,1.57823
58.8,1.57741
58.8167,1.57658
58.8333,1.57575
58.85,1.57493
58.8667,1.57411
58.8833,1.57328
58.9,1.57246
58.9167,1.57164
58.9333,1.57081
58.95,1.56999
58.9667,1.56917
58.9833,1.56835
59,1.56753
59.0167,1.56671
59.0333,1.56589
59.05,1.56507
59.0667,1.56425
59.0833,1.56343
59.1,1.56261
59.1167,1.56179
59.1333,1.56098
59.15,1.56016
59.1667,1.55934
59.1833,1.55853
59.2,1.55771
59.2167,1.5569
59.2333,1.55608
59.25,1.55527
59.2667,1.55445
59.2833,1.55364
59.3,1.55283
59.3167,1.55201
59.3333,1.5512
59.35,1.55039
59.3667,1.54958
59.3833,1.54877
59.4,1.54796
59.4167,1.54715
59.4333,1.54634
59.45,1.54553
59.4667,1.54472
59.4833,1.54391
59.5,1.5431
59.5167,1.5423
59.5333,1.54149
59.55,1.54068
59.5667,1.53988
59.5833,1.53907
59.6,1.53826
59.6167,1.53746
59.6333,1.53665
59.65,1.53585
59.6667,1.53505
59.6833,1.53424
59.7,1.53344
59.7167,1.53264
59.7333,1.53184
59.75,1.53103
59.7667,1.53023
59.7833,1.52943
59.8,1.52863
59.8167,1.52783
59.8333,1.52703
59.85,1.52623
59.8667,1.52543
59.8833,1.52464
59.9,1.52384
59.9167,1.52304
59.9333,1.52224
59.95,1.52145
